"key_ID","year","opinion_by","notification_by","count_opinions"
3628,1997,"Denmark","Luxembourg",0
3629,1997,"Denmark","Netherlands",0
3630,1997,"Denmark","Norway",0
3631,1997,"Denmark","Portugal",0
3632,1997,"Denmark","Spain",0
3633,1997,"Denmark","Sweden",0
3634,1997,"Denmark","Switzerland",0
3635,1997,"Denmark","Turkey",0
3636,1997,"Denmark","United Kingdom",0
3637,1997,"European Free Trade Association","Austria",0
3638,1997,"European Free Trade Association","Belgium",0
3639,1997,"European Free Trade Association","Denmark",0
3640,1997,"European Free Trade Association","Finland",0
3641,1997,"European Free Trade Association","France",0
3642,1997,"European Free Trade Association","Germany",0
3643,1997,"European Free Trade Association","Greece",0
3644,1997,"European Free Trade Association","Iceland",0
3645,1997,"European Free Trade Association","Ireland",0
3646,1997,"European Free Trade Association","Italy",0
3647,1997,"European Free Trade Association","Liechtenstein",0
3648,1997,"European Free Trade Association","Luxembourg",0
3649,1997,"European Free Trade Association","Netherlands",0
3650,1997,"European Free Trade Association","Norway",0
3651,1997,"European Free Trade Association","Portugal",0
3652,1997,"European Free Trade Association","Spain",0
3653,1997,"European Free Trade Association","Sweden",0
3654,1997,"European Free Trade Association","Switzerland",0
3655,1997,"European Free Trade Association","Turkey",0
3656,1997,"European Free Trade Association","United Kingdom",0
3657,1997,"Finland","Austria",0
3658,1997,"Finland","Belgium",0
3659,1997,"Finland","Denmark",0
3660,1997,"Finland","Finland",0
3661,1997,"Finland","France",0
3662,1997,"Finland","Germany",1
3663,1997,"Finland","Greece",0
3664,1997,"Finland","Iceland",0
3665,1997,"Finland","Ireland",0
3666,1997,"Finland","Italy",0
3667,1997,"Finland","Liechtenstein",0
3668,1997,"Finland","Luxembourg",0
3669,1997,"Finland","Netherlands",0
3670,1997,"Finland","Norway",0
3671,1997,"Finland","Portugal",0
3672,1997,"Finland","Spain",0
3673,1997,"Finland","Sweden",0
3674,1997,"Finland","Switzerland",0
3675,1997,"Finland","Turkey",0
3676,1997,"Finland","United Kingdom",0
3677,1997,"France","Austria",2
3678,1997,"France","Belgium",0
3679,1997,"France","Denmark",1
3680,1997,"France","Finland",0
3681,1997,"France","France",0
3682,1997,"France","Germany",3
3683,1997,"France","Greece",0
3684,1997,"France","Iceland",0
3685,1997,"France","Ireland",0
3686,1997,"France","Italy",4
3687,1997,"France","Liechtenstein",0
3688,1997,"France","Luxembourg",0
3689,1997,"France","Netherlands",8
3690,1997,"France","Norway",0
3691,1997,"France","Portugal",0
3692,1997,"France","Spain",1
3693,1997,"France","Sweden",0
3694,1997,"France","Switzerland",0
3695,1997,"France","Turkey",0
3696,1997,"France","United Kingdom",2
3697,1997,"Germany","Austria",7
3698,1997,"Germany","Belgium",1
3699,1997,"Germany","Denmark",0
3700,1997,"Germany","Finland",0
3701,1997,"Germany","France",0
3702,1997,"Germany","Germany",0
3703,1997,"Germany","Greece",2
3704,1997,"Germany","Iceland",0
3705,1997,"Germany","Ireland",0
3706,1997,"Germany","Italy",3
3707,1997,"Germany","Liechtenstein",0
3708,1997,"Germany","Luxembourg",0
3709,1997,"Germany","Netherlands",16
3710,1997,"Germany","Norway",0
3711,1997,"Germany","Portugal",1
3712,1997,"Germany","Spain",2
3713,1997,"Germany","Sweden",0
3714,1997,"Germany","Switzerland",0
3715,1997,"Germany","Turkey",0
3716,1997,"Germany","United Kingdom",0
3717,1997,"Greece","Austria",0
3718,1997,"Greece","Belgium",0
3719,1997,"Greece","Denmark",0
3720,1997,"Greece","Finland",0
3721,1997,"Greece","France",0
3722,1997,"Greece","Germany",0
3723,1997,"Greece","Greece",0
3724,1997,"Greece","Iceland",0
3725,1997,"Greece","Ireland",0
3726,1997,"Greece","Italy",0
3727,1997,"Greece","Liechtenstein",0
3728,1997,"Greece","Luxembourg",0
3729,1997,"Greece","Netherlands",0
3730,1997,"Greece","Norway",0
3731,1997,"Greece","Portugal",0
3732,1997,"Greece","Spain",1
3733,1997,"Greece","Sweden",0
3734,1997,"Greece","Switzerland",0
3735,1997,"Greece","Turkey",0
3736,1997,"Greece","United Kingdom",0
3737,1997,"Iceland","Austria",0
3738,1997,"Iceland","Belgium",0
3739,1997,"Iceland","Denmark",0
3740,1997,"Iceland","Finland",0
3741,1997,"Iceland","France",0
3742,1997,"Iceland","Germany",0
3743,1997,"Iceland","Greece",0
3744,1997,"Iceland","Iceland",0
3745,1997,"Iceland","Ireland",0
3746,1997,"Iceland","Italy",0
3747,1997,"Iceland","Liechtenstein",0
3748,1997,"Iceland","Luxembourg",0
3749,1997,"Iceland","Netherlands",0
3750,1997,"Iceland","Norway",0
3751,1997,"Iceland","Portugal",0
3752,1997,"Iceland","Spain",0
3753,1997,"Iceland","Sweden",0
3754,1997,"Iceland","Switzerland",0
3755,1997,"Iceland","Turkey",0
3756,1997,"Iceland","United Kingdom",0
3757,1997,"Ireland","Austria",1
3758,1997,"Ireland","Belgium",0
3759,1997,"Ireland","Denmark",0
3760,1997,"Ireland","Finland",0
3761,1997,"Ireland","France",0
3762,1997,"Ireland","Germany",1
3763,1997,"Ireland","Greece",0
3764,1997,"Ireland","Iceland",0
3765,1997,"Ireland","Ireland",0
3766,1997,"Ireland","Italy",0
3767,1997,"Ireland","Liechtenstein",0
3768,1997,"Ireland","Luxembourg",0
3769,1997,"Ireland","Netherlands",0
3770,1997,"Ireland","Norway",0
3771,1997,"Ireland","Portugal",0
3772,1997,"Ireland","Spain",0
3773,1997,"Ireland","Sweden",0
3774,1997,"Ireland","Switzerland",0
3775,1997,"Ireland","Turkey",0
3776,1997,"Ireland","United Kingdom",0
3777,1997,"Italy","Austria",0
3778,1997,"Italy","Belgium",0
3779,1997,"Italy","Denmark",0
3780,1997,"Italy","Finland",0
3781,1997,"Italy","France",0
3782,1997,"Italy","Germany",0
3783,1997,"Italy","Greece",0
3784,1997,"Italy","Iceland",0
3785,1997,"Italy","Ireland",0
3786,1997,"Italy","Italy",0
3787,1997,"Italy","Liechtenstein",0
3788,1997,"Italy","Luxembourg",0
3789,1997,"Italy","Netherlands",2
3790,1997,"Italy","Norway",0
3791,1997,"Italy","Portugal",0
3792,1997,"Italy","Spain",0
3793,1997,"Italy","Sweden",0
3794,1997,"Italy","Switzerland",0
3795,1997,"Italy","Turkey",0
3796,1997,"Italy","United Kingdom",0
3797,1997,"Liechtenstein","Austria",0
3798,1997,"Liechtenstein","Belgium",0
3799,1997,"Liechtenstein","Denmark",0
3800,1997,"Liechtenstein","Finland",0
3801,1997,"Liechtenstein","France",0
3802,1997,"Liechtenstein","Germany",0
3803,1997,"Liechtenstein","Greece",0
3804,1997,"Liechtenstein","Iceland",0
3805,1997,"Liechtenstein","Ireland",0
3806,1997,"Liechtenstein","Italy",0
3807,1997,"Liechtenstein","Liechtenstein",0
3808,1997,"Liechtenstein","Luxembourg",0
3809,1997,"Liechtenstein","Netherlands",0
3810,1997,"Liechtenstein","Norway",0
3811,1997,"Liechtenstein","Portugal",0
3812,1997,"Liechtenstein","Spain",0
3813,1997,"Liechtenstein","Sweden",0
3814,1997,"Liechtenstein","Switzerland",0
3815,1997,"Liechtenstein","Turkey",0
3816,1997,"Liechtenstein","United Kingdom",0
3817,1997,"Luxembourg","Austria",0
3818,1997,"Luxembourg","Belgium",0
3819,1997,"Luxembourg","Denmark",0
3820,1997,"Luxembourg","Finland",0
3821,1997,"Luxembourg","France",0
3822,1997,"Luxembourg","Germany",0
3823,1997,"Luxembourg","Greece",0
3824,1997,"Luxembourg","Iceland",0
3825,1997,"Luxembourg","Ireland",0
3826,1997,"Luxembourg","Italy",0
3827,1997,"Luxembourg","Liechtenstein",0
3828,1997,"Luxembourg","Luxembourg",0
3829,1997,"Luxembourg","Netherlands",0
3830,1997,"Luxembourg","Norway",0
3831,1997,"Luxembourg","Portugal",0
3832,1997,"Luxembourg","Spain",0
3833,1997,"Luxembourg","Sweden",0
3834,1997,"Luxembourg","Switzerland",0
3835,1997,"Luxembourg","Turkey",0
3836,1997,"Luxembourg","United Kingdom",0
3837,1997,"Netherlands","Austria",2
3838,1997,"Netherlands","Belgium",0
3839,1997,"Netherlands","Denmark",0
3840,1997,"Netherlands","Finland",0
3841,1997,"Netherlands","France",2
3842,1997,"Netherlands","Germany",0
3843,1997,"Netherlands","Greece",2
3844,1997,"Netherlands","Iceland",0
3845,1997,"Netherlands","Ireland",0
3846,1997,"Netherlands","Italy",2
3847,1997,"Netherlands","Liechtenstein",0
3848,1997,"Netherlands","Luxembourg",0
3849,1997,"Netherlands","Netherlands",0
3850,1997,"Netherlands","Norway",0
3851,1997,"Netherlands","Portugal",0
3852,1997,"Netherlands","Spain",1
3853,1997,"Netherlands","Sweden",0
3854,1997,"Netherlands","Switzerland",0
3855,1997,"Netherlands","Turkey",0
3856,1997,"Netherlands","United Kingdom",0
3857,1997,"Norway","Austria",0
3858,1997,"Norway","Belgium",0
3859,1997,"Norway","Denmark",0
3860,1997,"Norway","Finland",0
3861,1997,"Norway","France",0
3862,1997,"Norway","Germany",0
3863,1997,"Norway","Greece",0
3864,1997,"Norway","Iceland",0
3865,1997,"Norway","Ireland",0
3866,1997,"Norway","Italy",0
3867,1997,"Norway","Liechtenstein",0
3868,1997,"Norway","Luxembourg",0
3869,1997,"Norway","Netherlands",0
3870,1997,"Norway","Norway",0
3871,1997,"Norway","Portugal",0
3872,1997,"Norway","Spain",0
3873,1997,"Norway","Sweden",0
3874,1997,"Norway","Switzerland",0
3875,1997,"Norway","Turkey",0
3876,1997,"Norway","United Kingdom",0
3877,1997,"Portugal","Austria",0
3878,1997,"Portugal","Belgium",0
3879,1997,"Portugal","Denmark",0
3880,1997,"Portugal","Finland",0
3881,1997,"Portugal","France",1
3882,1997,"Portugal","Germany",0
3883,1997,"Portugal","Greece",0
3884,1997,"Portugal","Iceland",0
3885,1997,"Portugal","Ireland",0
3886,1997,"Portugal","Italy",0
3887,1997,"Portugal","Liechtenstein",0
3888,1997,"Portugal","Luxembourg",0
3889,1997,"Portugal","Netherlands",0
3890,1997,"Portugal","Norway",0
3891,1997,"Portugal","Portugal",0
3892,1997,"Portugal","Spain",0
3893,1997,"Portugal","Sweden",0
3894,1997,"Portugal","Switzerland",0
3895,1997,"Portugal","Turkey",0
3896,1997,"Portugal","United Kingdom",0
3897,1997,"Spain","Austria",2
3898,1997,"Spain","Belgium",0
3899,1997,"Spain","Denmark",0
3900,1997,"Spain","Finland",1
3901,1997,"Spain","France",2
3902,1997,"Spain","Germany",5
3903,1997,"Spain","Greece",1
3904,1997,"Spain","Iceland",0
3905,1997,"Spain","Ireland",0
3906,1997,"Spain","Italy",1
3907,1997,"Spain","Liechtenstein",0
3908,1997,"Spain","Luxembourg",0
3909,1997,"Spain","Netherlands",2
3910,1997,"Spain","Norway",0
3911,1997,"Spain","Portugal",0
3912,1997,"Spain","Spain",0
3913,1997,"Spain","Sweden",0
3914,1997,"Spain","Switzerland",0
3915,1997,"Spain","Turkey",0
3916,1997,"Spain","United Kingdom",0
3917,1997,"Sweden","Austria",0
3918,1997,"Sweden","Belgium",0
3919,1997,"Sweden","Denmark",1
3920,1997,"Sweden","Finland",0
3921,1997,"Sweden","France",0
3922,1997,"Sweden","Germany",1
3923,1997,"Sweden","Greece",0
3924,1997,"Sweden","Iceland",0
3925,1997,"Sweden","Ireland",0
3926,1997,"Sweden","Italy",0
3927,1997,"Sweden","Liechtenstein",0
3928,1997,"Sweden","Luxembourg",0
3929,1997,"Sweden","Netherlands",0
3930,1997,"Sweden","Norway",0
3931,1997,"Sweden","Portugal",0
3932,1997,"Sweden","Spain",0
3933,1997,"Sweden","Sweden",0
3934,1997,"Sweden","Switzerland",0
3935,1997,"Sweden","Turkey",0
3936,1997,"Sweden","United Kingdom",0
3937,1997,"Switzerland","Austria",0
3938,1997,"Switzerland","Belgium",0
3939,1997,"Switzerland","Denmark",0
3940,1997,"Switzerland","Finland",0
3941,1997,"Switzerland","France",0
3942,1997,"Switzerland","Germany",0
3943,1997,"Switzerland","Greece",0
3944,1997,"Switzerland","Iceland",0
3945,1997,"Switzerland","Ireland",0
3946,1997,"Switzerland","Italy",0
3947,1997,"Switzerland","Liechtenstein",0
3948,1997,"Switzerland","Luxembourg",0
3949,1997,"Switzerland","Netherlands",0
3950,1997,"Switzerland","Norway",0
3951,1997,"Switzerland","Portugal",0
3952,1997,"Switzerland","Spain",0
3953,1997,"Switzerland","Sweden",0
3954,1997,"Switzerland","Switzerland",0
3955,1997,"Switzerland","Turkey",0
3956,1997,"Switzerland","United Kingdom",0
3957,1997,"Turkey","Austria",0
3958,1997,"Turkey","Belgium",0
3959,1997,"Turkey","Denmark",0
3960,1997,"Turkey","Finland",0
3961,1997,"Turkey","France",0
3962,1997,"Turkey","Germany",0
3963,1997,"Turkey","Greece",0
3964,1997,"Turkey","Iceland",0
3965,1997,"Turkey","Ireland",0
3966,1997,"Turkey","Italy",0
3967,1997,"Turkey","Liechtenstein",0
3968,1997,"Turkey","Luxembourg",0
3969,1997,"Turkey","Netherlands",0
3970,1997,"Turkey","Norway",0
3971,1997,"Turkey","Portugal",0
3972,1997,"Turkey","Spain",0
3973,1997,"Turkey","Sweden",0
3974,1997,"Turkey","Switzerland",0
3975,1997,"Turkey","Turkey",0
3976,1997,"Turkey","United Kingdom",0
3977,1997,"United Kingdom","Austria",2
3978,1997,"United Kingdom","Belgium",0
3979,1997,"United Kingdom","Denmark",0
3980,1997,"United Kingdom","Finland",0
3981,1997,"United Kingdom","France",2
3982,1997,"United Kingdom","Germany",3
3983,1997,"United Kingdom","Greece",1
3984,1997,"United Kingdom","Iceland",0
3985,1997,"United Kingdom","Ireland",0
3986,1997,"United Kingdom","Italy",1
3987,1997,"United Kingdom","Liechtenstein",0
3988,1997,"United Kingdom","Luxembourg",0
3989,1997,"United Kingdom","Netherlands",4
3990,1997,"United Kingdom","Norway",0
3991,1997,"United Kingdom","Portugal",0
3992,1997,"United Kingdom","Spain",0
3993,1997,"United Kingdom","Sweden",0
3994,1997,"United Kingdom","Switzerland",0
3995,1997,"United Kingdom","Turkey",0
3996,1997,"United Kingdom","United Kingdom",0
3997,1998,"Austria","Austria",0
3998,1998,"Austria","Belgium",0
3999,1998,"Austria","Denmark",0
4000,1998,"Austria","Finland",0
4001,1998,"Austria","France",1
4002,1998,"Austria","Germany",1
4003,1998,"Austria","Greece",0
4004,1998,"Austria","Iceland",0
4005,1998,"Austria","Ireland",0
4006,1998,"Austria","Italy",0
4007,1998,"Austria","Liechtenstein",0
4008,1998,"Austria","Luxembourg",0
4009,1998,"Austria","Netherlands",1
4010,1998,"Austria","Norway",0
4011,1998,"Austria","Portugal",0
4012,1998,"Austria","Spain",0
4013,1998,"Austria","Sweden",1
4014,1998,"Austria","Switzerland",0
4015,1998,"Austria","Turkey",0
4016,1998,"Austria","United Kingdom",1
4017,1998,"Belgium","Austria",0
4018,1998,"Belgium","Belgium",0
4019,1998,"Belgium","Denmark",2
4020,1998,"Belgium","Finland",0
4021,1998,"Belgium","France",1
4022,1998,"Belgium","Germany",0
4023,1998,"Belgium","Greece",0
4024,1998,"Belgium","Iceland",0
4025,1998,"Belgium","Ireland",0
4026,1998,"Belgium","Italy",1
4027,1998,"Belgium","Liechtenstein",0
4028,1998,"Belgium","Luxembourg",0
4029,1998,"Belgium","Netherlands",1
4030,1998,"Belgium","Norway",0
4031,1998,"Belgium","Portugal",0
4032,1998,"Belgium","Spain",0
4033,1998,"Belgium","Sweden",0
4034,1998,"Belgium","Switzerland",0
4035,1998,"Belgium","Turkey",0
4036,1998,"Belgium","United Kingdom",1
4037,1998,"Commission","Austria",19
4038,1998,"Commission","Belgium",7
4039,1998,"Commission","Denmark",5
4040,1998,"Commission","Finland",2
4041,1998,"Commission","France",7
4042,1998,"Commission","Germany",6
4043,1998,"Commission","Greece",1
4044,1998,"Commission","Iceland",0
4045,1998,"Commission","Ireland",0
4046,1998,"Commission","Italy",4
4047,1998,"Commission","Liechtenstein",0
4048,1998,"Commission","Luxembourg",0
4049,1998,"Commission","Netherlands",4
4050,1998,"Commission","Norway",0
4051,1998,"Commission","Portugal",1
4052,1998,"Commission","Spain",3
4053,1998,"Commission","Sweden",3
4054,1998,"Commission","Switzerland",0
4055,1998,"Commission","Turkey",0
4056,1998,"Commission","United Kingdom",1
4057,1998,"Denmark","Austria",0
4058,1998,"Denmark","Belgium",0
4059,1998,"Denmark","Denmark",0
4060,1998,"Denmark","Finland",0
4061,1998,"Denmark","France",2
4062,1998,"Denmark","Germany",1
4063,1998,"Denmark","Greece",0
4064,1998,"Denmark","Iceland",0
4065,1998,"Denmark","Ireland",0
4066,1998,"Denmark","Italy",0
4067,1998,"Denmark","Liechtenstein",0
4068,1998,"Denmark","Luxembourg",0
4069,1998,"Denmark","Netherlands",0
4070,1998,"Denmark","Norway",0
4071,1998,"Denmark","Portugal",0
4072,1998,"Denmark","Spain",0
4073,1998,"Denmark","Sweden",0
4074,1998,"Denmark","Switzerland",0
4075,1998,"Denmark","Turkey",0
4076,1998,"Denmark","United Kingdom",0
4077,1998,"European Free Trade Association","Austria",0
4078,1998,"European Free Trade Association","Belgium",0
4079,1998,"European Free Trade Association","Denmark",0
4080,1998,"European Free Trade Association","Finland",0
4081,1998,"European Free Trade Association","France",0
4082,1998,"European Free Trade Association","Germany",0
4083,1998,"European Free Trade Association","Greece",0
4084,1998,"European Free Trade Association","Iceland",0
4085,1998,"European Free Trade Association","Ireland",0
4086,1998,"European Free Trade Association","Italy",0
4087,1998,"European Free Trade Association","Liechtenstein",0
4088,1998,"European Free Trade Association","Luxembourg",0
4089,1998,"European Free Trade Association","Netherlands",0
4090,1998,"European Free Trade Association","Norway",0
4091,1998,"European Free Trade Association","Portugal",0
4092,1998,"European Free Trade Association","Spain",0
4093,1998,"European Free Trade Association","Sweden",0
4094,1998,"European Free Trade Association","Switzerland",0
4095,1998,"European Free Trade Association","Turkey",0
4096,1998,"European Free Trade Association","United Kingdom",0
4097,1998,"Finland","Austria",0
4098,1998,"Finland","Belgium",0
4099,1998,"Finland","Denmark",0
4100,1998,"Finland","Finland",0
4101,1998,"Finland","France",1
4102,1998,"Finland","Germany",1
4103,1998,"Finland","Greece",0
4104,1998,"Finland","Iceland",0
4105,1998,"Finland","Ireland",0
4106,1998,"Finland","Italy",0
4107,1998,"Finland","Liechtenstein",0
4108,1998,"Finland","Luxembourg",0
4109,1998,"Finland","Netherlands",1
4110,1998,"Finland","Norway",0
4111,1998,"Finland","Portugal",0
4112,1998,"Finland","Spain",0
4113,1998,"Finland","Sweden",0
4114,1998,"Finland","Switzerland",0
4115,1998,"Finland","Turkey",0
4116,1998,"Finland","United Kingdom",1
4117,1998,"France","Austria",0
4118,1998,"France","Belgium",4
4119,1998,"France","Denmark",2
4120,1998,"France","Finland",0
4121,1998,"France","France",0
4122,1998,"France","Germany",1
4123,1998,"France","Greece",0
4124,1998,"France","Iceland",0
4125,1998,"France","Ireland",0
4126,1998,"France","Italy",1
4127,1998,"France","Liechtenstein",0
4128,1998,"France","Luxembourg",0
4129,1998,"France","Netherlands",3
4130,1998,"France","Norway",0
4131,1998,"France","Portugal",0
4132,1998,"France","Spain",2
4133,1998,"France","Sweden",0
4134,1998,"France","Switzerland",0
4135,1998,"France","Turkey",0
4136,1998,"France","United Kingdom",1
4137,1998,"Germany","Austria",2
4138,1998,"Germany","Belgium",2
4139,1998,"Germany","Denmark",6
4140,1998,"Germany","Finland",0
4141,1998,"Germany","France",5
4142,1998,"Germany","Germany",0
4143,1998,"Germany","Greece",0
4144,1998,"Germany","Iceland",0
4145,1998,"Germany","Ireland",0
4146,1998,"Germany","Italy",2
4147,1998,"Germany","Liechtenstein",0
4148,1998,"Germany","Luxembourg",0
4149,1998,"Germany","Netherlands",6
4150,1998,"Germany","Norway",0
4151,1998,"Germany","Portugal",1
4152,1998,"Germany","Spain",0
4153,1998,"Germany","Sweden",1
4154,1998,"Germany","Switzerland",0
4155,1998,"Germany","Turkey",0
4156,1998,"Germany","United Kingdom",1
4157,1998,"Greece","Austria",0
4158,1998,"Greece","Belgium",0
4159,1998,"Greece","Denmark",0
4160,1998,"Greece","Finland",0
4161,1998,"Greece","France",0
4162,1998,"Greece","Germany",0
4163,1998,"Greece","Greece",0
4164,1998,"Greece","Iceland",0
4165,1998,"Greece","Ireland",0
4166,1998,"Greece","Italy",0
4167,1998,"Greece","Liechtenstein",0
4168,1998,"Greece","Luxembourg",0
4169,1998,"Greece","Netherlands",0
4170,1998,"Greece","Norway",0
4171,1998,"Greece","Portugal",0
4172,1998,"Greece","Spain",0
4173,1998,"Greece","Sweden",0
4174,1998,"Greece","Switzerland",0
4175,1998,"Greece","Turkey",0
4176,1998,"Greece","United Kingdom",0
4177,1998,"Iceland","Austria",0
4178,1998,"Iceland","Belgium",0
4179,1998,"Iceland","Denmark",0
4180,1998,"Iceland","Finland",0
4181,1998,"Iceland","France",0
4182,1998,"Iceland","Germany",0
4183,1998,"Iceland","Greece",0
4184,1998,"Iceland","Iceland",0
4185,1998,"Iceland","Ireland",0
4186,1998,"Iceland","Italy",0
4187,1998,"Iceland","Liechtenstein",0
4188,1998,"Iceland","Luxembourg",0
4189,1998,"Iceland","Netherlands",0
4190,1998,"Iceland","Norway",0
