"key_ID","year","response_by","notification_by","response_type","count"
10127,2000,"Iceland","Iceland","comment",0
10128,2000,"Iceland","Iceland","opinion",0
10129,2000,"Iceland","Ireland","comment",0
10130,2000,"Iceland","Ireland","opinion",0
10131,2000,"Iceland","Italy","comment",0
10132,2000,"Iceland","Italy","opinion",0
10133,2000,"Iceland","Liechtenstein","comment",0
10134,2000,"Iceland","Liechtenstein","opinion",0
10135,2000,"Iceland","Luxembourg","comment",0
10136,2000,"Iceland","Luxembourg","opinion",0
10137,2000,"Iceland","Netherlands","comment",0
10138,2000,"Iceland","Netherlands","opinion",0
10139,2000,"Iceland","Norway","comment",0
10140,2000,"Iceland","Norway","opinion",0
10141,2000,"Iceland","Portugal","comment",0
10142,2000,"Iceland","Portugal","opinion",0
10143,2000,"Iceland","Spain","comment",0
10144,2000,"Iceland","Spain","opinion",0
10145,2000,"Iceland","Sweden","comment",0
10146,2000,"Iceland","Sweden","opinion",0
10147,2000,"Iceland","Switzerland","comment",0
10148,2000,"Iceland","Switzerland","opinion",0
10149,2000,"Iceland","Turkey","comment",0
10150,2000,"Iceland","Turkey","opinion",0
10151,2000,"Iceland","United Kingdom","comment",0
10152,2000,"Iceland","United Kingdom","opinion",0
10153,2000,"Ireland","Austria","comment",0
10154,2000,"Ireland","Austria","opinion",1
10155,2000,"Ireland","Belgium","comment",0
10156,2000,"Ireland","Belgium","opinion",0
10157,2000,"Ireland","Denmark","comment",0
10158,2000,"Ireland","Denmark","opinion",2
10159,2000,"Ireland","Finland","comment",0
10160,2000,"Ireland","Finland","opinion",0
10161,2000,"Ireland","France","comment",0
10162,2000,"Ireland","France","opinion",2
10163,2000,"Ireland","Germany","comment",0
10164,2000,"Ireland","Germany","opinion",0
10165,2000,"Ireland","Greece","comment",0
10166,2000,"Ireland","Greece","opinion",0
10167,2000,"Ireland","Iceland","comment",0
10168,2000,"Ireland","Iceland","opinion",0
10169,2000,"Ireland","Ireland","comment",0
10170,2000,"Ireland","Ireland","opinion",0
10171,2000,"Ireland","Italy","comment",0
10172,2000,"Ireland","Italy","opinion",1
10173,2000,"Ireland","Liechtenstein","comment",0
10174,2000,"Ireland","Liechtenstein","opinion",0
10175,2000,"Ireland","Luxembourg","comment",0
10176,2000,"Ireland","Luxembourg","opinion",0
10177,2000,"Ireland","Netherlands","comment",0
10178,2000,"Ireland","Netherlands","opinion",4
10179,2000,"Ireland","Norway","comment",0
10180,2000,"Ireland","Norway","opinion",0
10181,2000,"Ireland","Portugal","comment",0
10182,2000,"Ireland","Portugal","opinion",0
10183,2000,"Ireland","Spain","comment",0
10184,2000,"Ireland","Spain","opinion",0
10185,2000,"Ireland","Sweden","comment",0
10186,2000,"Ireland","Sweden","opinion",0
10187,2000,"Ireland","Switzerland","comment",0
10188,2000,"Ireland","Switzerland","opinion",0
10189,2000,"Ireland","Turkey","comment",0
10190,2000,"Ireland","Turkey","opinion",0
10191,2000,"Ireland","United Kingdom","comment",0
10192,2000,"Ireland","United Kingdom","opinion",0
10193,2000,"Italy","Austria","comment",7
10194,2000,"Italy","Austria","opinion",0
10195,2000,"Italy","Belgium","comment",4
10196,2000,"Italy","Belgium","opinion",0
10197,2000,"Italy","Denmark","comment",11
10198,2000,"Italy","Denmark","opinion",0
10199,2000,"Italy","Finland","comment",1
10200,2000,"Italy","Finland","opinion",0
10201,2000,"Italy","France","comment",7
10202,2000,"Italy","France","opinion",1
10203,2000,"Italy","Germany","comment",4
10204,2000,"Italy","Germany","opinion",0
10205,2000,"Italy","Greece","comment",1
10206,2000,"Italy","Greece","opinion",1
10207,2000,"Italy","Iceland","comment",0
10208,2000,"Italy","Iceland","opinion",0
10209,2000,"Italy","Ireland","comment",2
10210,2000,"Italy","Ireland","opinion",0
10211,2000,"Italy","Italy","comment",1
10212,2000,"Italy","Italy","opinion",0
10213,2000,"Italy","Liechtenstein","comment",0
10214,2000,"Italy","Liechtenstein","opinion",0
10215,2000,"Italy","Luxembourg","comment",0
10216,2000,"Italy","Luxembourg","opinion",0
10217,2000,"Italy","Netherlands","comment",9
10218,2000,"Italy","Netherlands","opinion",0
10219,2000,"Italy","Norway","comment",1
10220,2000,"Italy","Norway","opinion",0
10221,2000,"Italy","Portugal","comment",1
10222,2000,"Italy","Portugal","opinion",1
10223,2000,"Italy","Spain","comment",2
10224,2000,"Italy","Spain","opinion",1
10225,2000,"Italy","Sweden","comment",3
10226,2000,"Italy","Sweden","opinion",0
10227,2000,"Italy","Switzerland","comment",0
10228,2000,"Italy","Switzerland","opinion",0
10229,2000,"Italy","Turkey","comment",0
10230,2000,"Italy","Turkey","opinion",0
10231,2000,"Italy","United Kingdom","comment",6
10232,2000,"Italy","United Kingdom","opinion",0
10233,2000,"Liechtenstein","Austria","comment",0
10234,2000,"Liechtenstein","Austria","opinion",0
10235,2000,"Liechtenstein","Belgium","comment",0
10236,2000,"Liechtenstein","Belgium","opinion",0
10237,2000,"Liechtenstein","Denmark","comment",0
10238,2000,"Liechtenstein","Denmark","opinion",0
10239,2000,"Liechtenstein","Finland","comment",0
10240,2000,"Liechtenstein","Finland","opinion",0
10241,2000,"Liechtenstein","France","comment",0
10242,2000,"Liechtenstein","France","opinion",0
10243,2000,"Liechtenstein","Germany","comment",0
10244,2000,"Liechtenstein","Germany","opinion",0
10245,2000,"Liechtenstein","Greece","comment",0
10246,2000,"Liechtenstein","Greece","opinion",0
10247,2000,"Liechtenstein","Iceland","comment",0
10248,2000,"Liechtenstein","Iceland","opinion",0
10249,2000,"Liechtenstein","Ireland","comment",0
10250,2000,"Liechtenstein","Ireland","opinion",0
10251,2000,"Liechtenstein","Italy","comment",0
10252,2000,"Liechtenstein","Italy","opinion",0
10253,2000,"Liechtenstein","Liechtenstein","comment",0
10254,2000,"Liechtenstein","Liechtenstein","opinion",0
10255,2000,"Liechtenstein","Luxembourg","comment",0
10256,2000,"Liechtenstein","Luxembourg","opinion",0
10257,2000,"Liechtenstein","Netherlands","comment",0
10258,2000,"Liechtenstein","Netherlands","opinion",0
10259,2000,"Liechtenstein","Norway","comment",0
10260,2000,"Liechtenstein","Norway","opinion",0
10261,2000,"Liechtenstein","Portugal","comment",0
10262,2000,"Liechtenstein","Portugal","opinion",0
10263,2000,"Liechtenstein","Spain","comment",0
10264,2000,"Liechtenstein","Spain","opinion",0
10265,2000,"Liechtenstein","Sweden","comment",0
10266,2000,"Liechtenstein","Sweden","opinion",0
10267,2000,"Liechtenstein","Switzerland","comment",0
10268,2000,"Liechtenstein","Switzerland","opinion",0
10269,2000,"Liechtenstein","Turkey","comment",0
10270,2000,"Liechtenstein","Turkey","opinion",0
10271,2000,"Liechtenstein","United Kingdom","comment",0
10272,2000,"Liechtenstein","United Kingdom","opinion",0
10273,2000,"Luxembourg","Austria","comment",0
10274,2000,"Luxembourg","Austria","opinion",0
10275,2000,"Luxembourg","Belgium","comment",0
10276,2000,"Luxembourg","Belgium","opinion",0
10277,2000,"Luxembourg","Denmark","comment",0
10278,2000,"Luxembourg","Denmark","opinion",0
10279,2000,"Luxembourg","Finland","comment",0
10280,2000,"Luxembourg","Finland","opinion",0
10281,2000,"Luxembourg","France","comment",0
10282,2000,"Luxembourg","France","opinion",0
10283,2000,"Luxembourg","Germany","comment",0
10284,2000,"Luxembourg","Germany","opinion",0
10285,2000,"Luxembourg","Greece","comment",0
10286,2000,"Luxembourg","Greece","opinion",0
10287,2000,"Luxembourg","Iceland","comment",0
10288,2000,"Luxembourg","Iceland","opinion",0
10289,2000,"Luxembourg","Ireland","comment",0
10290,2000,"Luxembourg","Ireland","opinion",0
10291,2000,"Luxembourg","Italy","comment",0
10292,2000,"Luxembourg","Italy","opinion",0
10293,2000,"Luxembourg","Liechtenstein","comment",0
10294,2000,"Luxembourg","Liechtenstein","opinion",0
10295,2000,"Luxembourg","Luxembourg","comment",0
10296,2000,"Luxembourg","Luxembourg","opinion",0
10297,2000,"Luxembourg","Netherlands","comment",0
10298,2000,"Luxembourg","Netherlands","opinion",0
10299,2000,"Luxembourg","Norway","comment",0
10300,2000,"Luxembourg","Norway","opinion",0
10301,2000,"Luxembourg","Portugal","comment",0
10302,2000,"Luxembourg","Portugal","opinion",0
10303,2000,"Luxembourg","Spain","comment",0
10304,2000,"Luxembourg","Spain","opinion",0
10305,2000,"Luxembourg","Sweden","comment",0
10306,2000,"Luxembourg","Sweden","opinion",0
10307,2000,"Luxembourg","Switzerland","comment",0
10308,2000,"Luxembourg","Switzerland","opinion",0
10309,2000,"Luxembourg","Turkey","comment",0
10310,2000,"Luxembourg","Turkey","opinion",0
10311,2000,"Luxembourg","United Kingdom","comment",0
10312,2000,"Luxembourg","United Kingdom","opinion",0
10313,2000,"Netherlands","Austria","comment",1
10314,2000,"Netherlands","Austria","opinion",1
10315,2000,"Netherlands","Belgium","comment",2
10316,2000,"Netherlands","Belgium","opinion",0
10317,2000,"Netherlands","Denmark","comment",5
10318,2000,"Netherlands","Denmark","opinion",0
10319,2000,"Netherlands","Finland","comment",0
10320,2000,"Netherlands","Finland","opinion",0
10321,2000,"Netherlands","France","comment",1
10322,2000,"Netherlands","France","opinion",1
10323,2000,"Netherlands","Germany","comment",2
10324,2000,"Netherlands","Germany","opinion",1
10325,2000,"Netherlands","Greece","comment",0
10326,2000,"Netherlands","Greece","opinion",0
10327,2000,"Netherlands","Iceland","comment",0
10328,2000,"Netherlands","Iceland","opinion",0
10329,2000,"Netherlands","Ireland","comment",0
10330,2000,"Netherlands","Ireland","opinion",1
10331,2000,"Netherlands","Italy","comment",0
10332,2000,"Netherlands","Italy","opinion",1
10333,2000,"Netherlands","Liechtenstein","comment",0
10334,2000,"Netherlands","Liechtenstein","opinion",0
10335,2000,"Netherlands","Luxembourg","comment",0
10336,2000,"Netherlands","Luxembourg","opinion",0
10337,2000,"Netherlands","Netherlands","comment",0
10338,2000,"Netherlands","Netherlands","opinion",0
10339,2000,"Netherlands","Norway","comment",0
10340,2000,"Netherlands","Norway","opinion",0
10341,2000,"Netherlands","Portugal","comment",0
10342,2000,"Netherlands","Portugal","opinion",0
10343,2000,"Netherlands","Spain","comment",4
10344,2000,"Netherlands","Spain","opinion",1
10345,2000,"Netherlands","Sweden","comment",0
10346,2000,"Netherlands","Sweden","opinion",0
10347,2000,"Netherlands","Switzerland","comment",0
10348,2000,"Netherlands","Switzerland","opinion",0
10349,2000,"Netherlands","Turkey","comment",0
10350,2000,"Netherlands","Turkey","opinion",0
10351,2000,"Netherlands","United Kingdom","comment",1
10352,2000,"Netherlands","United Kingdom","opinion",1
10353,2000,"Norway","Austria","comment",0
10354,2000,"Norway","Austria","opinion",0
10355,2000,"Norway","Belgium","comment",0
10356,2000,"Norway","Belgium","opinion",0
10357,2000,"Norway","Denmark","comment",0
10358,2000,"Norway","Denmark","opinion",0
10359,2000,"Norway","Finland","comment",0
10360,2000,"Norway","Finland","opinion",0
10361,2000,"Norway","France","comment",0
10362,2000,"Norway","France","opinion",0
10363,2000,"Norway","Germany","comment",0
10364,2000,"Norway","Germany","opinion",0
10365,2000,"Norway","Greece","comment",0
10366,2000,"Norway","Greece","opinion",0
10367,2000,"Norway","Iceland","comment",0
10368,2000,"Norway","Iceland","opinion",0
10369,2000,"Norway","Ireland","comment",0
10370,2000,"Norway","Ireland","opinion",0
10371,2000,"Norway","Italy","comment",0
10372,2000,"Norway","Italy","opinion",0
10373,2000,"Norway","Liechtenstein","comment",0
10374,2000,"Norway","Liechtenstein","opinion",0
10375,2000,"Norway","Luxembourg","comment",0
10376,2000,"Norway","Luxembourg","opinion",0
10377,2000,"Norway","Netherlands","comment",0
10378,2000,"Norway","Netherlands","opinion",0
10379,2000,"Norway","Norway","comment",0
10380,2000,"Norway","Norway","opinion",0
10381,2000,"Norway","Portugal","comment",0
10382,2000,"Norway","Portugal","opinion",0
10383,2000,"Norway","Spain","comment",0
10384,2000,"Norway","Spain","opinion",0
10385,2000,"Norway","Sweden","comment",0
10386,2000,"Norway","Sweden","opinion",0
10387,2000,"Norway","Switzerland","comment",0
10388,2000,"Norway","Switzerland","opinion",0
10389,2000,"Norway","Turkey","comment",0
10390,2000,"Norway","Turkey","opinion",0
10391,2000,"Norway","United Kingdom","comment",0
10392,2000,"Norway","United Kingdom","opinion",0
10393,2000,"Portugal","Austria","comment",0
10394,2000,"Portugal","Austria","opinion",0
10395,2000,"Portugal","Belgium","comment",0
10396,2000,"Portugal","Belgium","opinion",0
10397,2000,"Portugal","Denmark","comment",0
10398,2000,"Portugal","Denmark","opinion",0
10399,2000,"Portugal","Finland","comment",0
10400,2000,"Portugal","Finland","opinion",0
10401,2000,"Portugal","France","comment",1
10402,2000,"Portugal","France","opinion",0
10403,2000,"Portugal","Germany","comment",0
10404,2000,"Portugal","Germany","opinion",0
10405,2000,"Portugal","Greece","comment",0
10406,2000,"Portugal","Greece","opinion",0
10407,2000,"Portugal","Iceland","comment",0
10408,2000,"Portugal","Iceland","opinion",0
10409,2000,"Portugal","Ireland","comment",0
10410,2000,"Portugal","Ireland","opinion",0
10411,2000,"Portugal","Italy","comment",0
10412,2000,"Portugal","Italy","opinion",0
10413,2000,"Portugal","Liechtenstein","comment",0
10414,2000,"Portugal","Liechtenstein","opinion",0
10415,2000,"Portugal","Luxembourg","comment",0
10416,2000,"Portugal","Luxembourg","opinion",0
10417,2000,"Portugal","Netherlands","comment",0
10418,2000,"Portugal","Netherlands","opinion",1
10419,2000,"Portugal","Norway","comment",0
10420,2000,"Portugal","Norway","opinion",0
10421,2000,"Portugal","Portugal","comment",0
10422,2000,"Portugal","Portugal","opinion",0
10423,2000,"Portugal","Spain","comment",0
10424,2000,"Portugal","Spain","opinion",0
10425,2000,"Portugal","Sweden","comment",0
10426,2000,"Portugal","Sweden","opinion",0
10427,2000,"Portugal","Switzerland","comment",0
10428,2000,"Portugal","Switzerland","opinion",0
10429,2000,"Portugal","Turkey","comment",0
10430,2000,"Portugal","Turkey","opinion",0
10431,2000,"Portugal","United Kingdom","comment",0
10432,2000,"Portugal","United Kingdom","opinion",0
10433,2000,"Spain","Austria","comment",2
10434,2000,"Spain","Austria","opinion",1
10435,2000,"Spain","Belgium","comment",3
10436,2000,"Spain","Belgium","opinion",1
10437,2000,"Spain","Denmark","comment",2
10438,2000,"Spain","Denmark","opinion",0
10439,2000,"Spain","Finland","comment",1
10440,2000,"Spain","Finland","opinion",0
10441,2000,"Spain","France","comment",2
10442,2000,"Spain","France","opinion",5
10443,2000,"Spain","Germany","comment",3
10444,2000,"Spain","Germany","opinion",0
10445,2000,"Spain","Greece","comment",2
10446,2000,"Spain","Greece","opinion",2
10447,2000,"Spain","Iceland","comment",0
10448,2000,"Spain","Iceland","opinion",0
10449,2000,"Spain","Ireland","comment",1
10450,2000,"Spain","Ireland","opinion",0
10451,2000,"Spain","Italy","comment",3
10452,2000,"Spain","Italy","opinion",1
10453,2000,"Spain","Liechtenstein","comment",0
10454,2000,"Spain","Liechtenstein","opinion",0
10455,2000,"Spain","Luxembourg","comment",0
10456,2000,"Spain","Luxembourg","opinion",0
10457,2000,"Spain","Netherlands","comment",4
10458,2000,"Spain","Netherlands","opinion",3
10459,2000,"Spain","Norway","comment",0
10460,2000,"Spain","Norway","opinion",0
10461,2000,"Spain","Portugal","comment",1
10462,2000,"Spain","Portugal","opinion",0
10463,2000,"Spain","Spain","comment",0
10464,2000,"Spain","Spain","opinion",0
10465,2000,"Spain","Sweden","comment",0
10466,2000,"Spain","Sweden","opinion",0
10467,2000,"Spain","Switzerland","comment",0
10468,2000,"Spain","Switzerland","opinion",0
10469,2000,"Spain","Turkey","comment",0
10470,2000,"Spain","Turkey","opinion",0
10471,2000,"Spain","United Kingdom","comment",2
10472,2000,"Spain","United Kingdom","opinion",0
10473,2000,"Sweden","Austria","comment",2
10474,2000,"Sweden","Austria","opinion",0
10475,2000,"Sweden","Belgium","comment",0
10476,2000,"Sweden","Belgium","opinion",0
10477,2000,"Sweden","Denmark","comment",0
10478,2000,"Sweden","Denmark","opinion",0
10479,2000,"Sweden","Finland","comment",0
10480,2000,"Sweden","Finland","opinion",0
10481,2000,"Sweden","France","comment",1
10482,2000,"Sweden","France","opinion",0
10483,2000,"Sweden","Germany","comment",1
10484,2000,"Sweden","Germany","opinion",0
10485,2000,"Sweden","Greece","comment",0
10486,2000,"Sweden","Greece","opinion",0
10487,2000,"Sweden","Iceland","comment",0
10488,2000,"Sweden","Iceland","opinion",0
10489,2000,"Sweden","Ireland","comment",0
10490,2000,"Sweden","Ireland","opinion",0
10491,2000,"Sweden","Italy","comment",1
10492,2000,"Sweden","Italy","opinion",0
10493,2000,"Sweden","Liechtenstein","comment",0
10494,2000,"Sweden","Liechtenstein","opinion",0
10495,2000,"Sweden","Luxembourg","comment",0
10496,2000,"Sweden","Luxembourg","opinion",0
10497,2000,"Sweden","Netherlands","comment",0
10498,2000,"Sweden","Netherlands","opinion",0
10499,2000,"Sweden","Norway","comment",0
10500,2000,"Sweden","Norway","opinion",0
10501,2000,"Sweden","Portugal","comment",0
