"key_ID","year","from_node","to_node","edge_type","edge_weight"
1770,2001,"Germany","Finland","opinion",1
1771,2001,"Germany","France","comment",5
1772,2001,"Germany","France","opinion",1
1773,2001,"Germany","Greece","opinion",1
1774,2001,"Germany","Italy","comment",3
1775,2001,"Germany","Netherlands","opinion",7
1776,2001,"Germany","Portugal","comment",1
1777,2001,"Germany","Portugal","opinion",1
1778,2001,"Germany","Spain","comment",1
1779,2001,"Germany","Spain","opinion",2
1780,2001,"Germany","Sweden","comment",2
1781,2001,"Germany","United Kingdom","comment",7
1782,2001,"Germany","United Kingdom","opinion",1
1783,2001,"Greece","Netherlands","opinion",1
1784,2001,"Italy","Austria","comment",2
1785,2001,"Italy","Denmark","comment",4
1786,2001,"Italy","Denmark","opinion",1
1787,2001,"Italy","Finland","comment",1
1788,2001,"Italy","France","comment",4
1789,2001,"Italy","Germany","comment",5
1790,2001,"Italy","Germany","opinion",2
1791,2001,"Italy","Italy","comment",1
1792,2001,"Italy","Netherlands","comment",7
1793,2001,"Italy","Netherlands","opinion",1
1794,2001,"Italy","Portugal","opinion",1
1795,2001,"Italy","Spain","comment",2
1796,2001,"Italy","Sweden","comment",2
1797,2001,"Italy","Sweden","opinion",1
1798,2001,"Italy","United Kingdom","comment",4
1799,2001,"Luxembourg","Belgium","opinion",1
1800,2001,"Luxembourg","Germany","opinion",1
1801,2001,"Luxembourg","Netherlands","opinion",1
1802,2001,"Netherlands","Austria","comment",2
1803,2001,"Netherlands","Denmark","comment",1
1804,2001,"Netherlands","Denmark","opinion",2
1805,2001,"Netherlands","France","comment",6
1806,2001,"Netherlands","France","opinion",1
1807,2001,"Netherlands","Germany","opinion",2
1808,2001,"Netherlands","Italy","comment",1
1809,2001,"Netherlands","Italy","opinion",2
1810,2001,"Netherlands","Portugal","comment",1
1811,2001,"Netherlands","Portugal","opinion",1
1812,2001,"Netherlands","Spain","comment",2
1813,2001,"Netherlands","Sweden","comment",1
1814,2001,"Netherlands","United Kingdom","comment",1
1815,2001,"Portugal","Austria","comment",1
1816,2001,"Portugal","Belgium","comment",1
1817,2001,"Portugal","Denmark","comment",2
1818,2001,"Portugal","Finland","comment",1
1819,2001,"Portugal","Germany","opinion",1
1820,2001,"Portugal","Netherlands","opinion",1
1821,2001,"Spain","Austria","comment",1
1822,2001,"Spain","Austria","opinion",1
1823,2001,"Spain","Belgium","comment",1
1824,2001,"Spain","Denmark","comment",1
1825,2001,"Spain","Denmark","opinion",3
1826,2001,"Spain","France","comment",1
1827,2001,"Spain","France","opinion",1
1828,2001,"Spain","Germany","comment",2
1829,2001,"Spain","Germany","opinion",1
1830,2001,"Spain","Italy","comment",2
1831,2001,"Spain","Netherlands","comment",1
1832,2001,"Spain","Netherlands","opinion",2
1833,2001,"Spain","Sweden","comment",1
1834,2001,"Sweden","Austria","comment",1
1835,2001,"Sweden","Austria","opinion",1
1836,2001,"Sweden","Belgium","opinion",1
1837,2001,"Sweden","Finland","comment",1
1838,2001,"Sweden","France","comment",1
1839,2001,"Sweden","Germany","comment",3
1840,2001,"Sweden","Netherlands","comment",2
1841,2001,"Sweden","Spain","comment",1
1842,2001,"United Kingdom","Austria","comment",2
1843,2001,"United Kingdom","Austria","opinion",2
1844,2001,"United Kingdom","Belgium","comment",1
1845,2001,"United Kingdom","Denmark","opinion",1
1846,2001,"United Kingdom","Germany","comment",1
1847,2001,"United Kingdom","Germany","opinion",1
1848,2001,"United Kingdom","Italy","comment",2
1849,2001,"United Kingdom","Italy","opinion",1
1850,2001,"United Kingdom","Netherlands","comment",2
1851,2001,"United Kingdom","Netherlands","opinion",3
1852,2001,"United Kingdom","Portugal","comment",1
1853,2001,"United Kingdom","Spain","comment",1
1854,2002,"Austria","Belgium","comment",2
1855,2002,"Austria","Belgium","opinion",2
1856,2002,"Austria","Denmark","comment",1
1857,2002,"Austria","Denmark","opinion",1
1858,2002,"Austria","France","comment",1
1859,2002,"Austria","France","opinion",1
1860,2002,"Austria","Germany","comment",2
1861,2002,"Austria","Greece","opinion",1
1862,2002,"Austria","Italy","comment",2
1863,2002,"Austria","Netherlands","comment",1
1864,2002,"Austria","Netherlands","opinion",2
1865,2002,"Austria","Sweden","comment",1
1866,2002,"Belgium","Austria","opinion",1
1867,2002,"Belgium","Denmark","opinion",2
1868,2002,"Belgium","France","opinion",1
1869,2002,"Belgium","Germany","opinion",2
1870,2002,"Belgium","Netherlands","comment",1
1871,2002,"Belgium","Spain","comment",1
1872,2002,"Belgium","United Kingdom","comment",1
1873,2002,"Commission","Austria","comment",10
1874,2002,"Commission","Austria","opinion",4
1875,2002,"Commission","Belgium","comment",33
1876,2002,"Commission","Belgium","opinion",10
1877,2002,"Commission","Denmark","comment",5
1878,2002,"Commission","Denmark","opinion",3
1879,2002,"Commission","Finland","comment",2
1880,2002,"Commission","Finland","opinion",1
1881,2002,"Commission","France","comment",16
1882,2002,"Commission","France","opinion",4
1883,2002,"Commission","Germany","comment",8
1884,2002,"Commission","Germany","opinion",4
1885,2002,"Commission","Greece","comment",2
1886,2002,"Commission","Greece","opinion",5
1887,2002,"Commission","Iceland","comment",4
1888,2002,"Commission","Ireland","comment",1
1889,2002,"Commission","Italy","comment",10
1890,2002,"Commission","Italy","opinion",11
1891,2002,"Commission","Liechtenstein","comment",1
1892,2002,"Commission","Netherlands","comment",14
1893,2002,"Commission","Netherlands","opinion",8
1894,2002,"Commission","Norway","comment",7
1895,2002,"Commission","Portugal","comment",1
1896,2002,"Commission","Spain","comment",12
1897,2002,"Commission","Spain","opinion",6
1898,2002,"Commission","Sweden","comment",14
1899,2002,"Commission","Sweden","opinion",7
1900,2002,"Commission","Switzerland","comment",2
1901,2002,"Commission","United Kingdom","comment",13
1902,2002,"Commission","United Kingdom","opinion",7
1903,2002,"Denmark","France","comment",1
1904,2002,"Denmark","France","opinion",1
1905,2002,"Denmark","Germany","opinion",1
1906,2002,"Denmark","Italy","comment",1
1907,2002,"Denmark","United Kingdom","comment",1
1908,2002,"Finland","Austria","comment",1
1909,2002,"Finland","Belgium","comment",4
1910,2002,"Finland","France","opinion",2
1911,2002,"Finland","Germany","opinion",1
1912,2002,"Finland","United Kingdom","comment",1
1913,2002,"France","Austria","comment",1
1914,2002,"France","Austria","opinion",1
1915,2002,"France","Belgium","opinion",1
1916,2002,"France","Denmark","comment",1
1917,2002,"France","Denmark","opinion",3
1918,2002,"France","Germany","comment",3
1919,2002,"France","Germany","opinion",2
1920,2002,"France","Greece","comment",1
1921,2002,"France","Italy","comment",3
1922,2002,"France","Netherlands","comment",4
1923,2002,"France","Netherlands","opinion",5
1924,2002,"France","Spain","comment",1
1925,2002,"France","Spain","opinion",2
1926,2002,"Germany","Austria","opinion",1
1927,2002,"Germany","Belgium","comment",5
1928,2002,"Germany","Belgium","opinion",5
1929,2002,"Germany","Denmark","comment",3
1930,2002,"Germany","Denmark","opinion",1
1931,2002,"Germany","France","comment",1
1932,2002,"Germany","France","opinion",4
1933,2002,"Germany","Italy","comment",3
1934,2002,"Germany","Italy","opinion",2
1935,2002,"Germany","Netherlands","comment",7
1936,2002,"Germany","Netherlands","opinion",1
1937,2002,"Germany","Spain","comment",3
1938,2002,"Germany","Spain","opinion",2
1939,2002,"Germany","Sweden","comment",4
1940,2002,"Germany","Sweden","opinion",3
1941,2002,"Germany","United Kingdom","comment",1
1942,2002,"Germany","United Kingdom","opinion",2
1943,2002,"Ireland","France","comment",1
1944,2002,"Ireland","Germany","opinion",1
1945,2002,"Italy","Austria","comment",3
1946,2002,"Italy","Austria","opinion",1
1947,2002,"Italy","Belgium","comment",22
1948,2002,"Italy","Belgium","opinion",3
1949,2002,"Italy","Denmark","comment",1
1950,2002,"Italy","Finland","comment",3
1951,2002,"Italy","France","comment",5
1952,2002,"Italy","Germany","comment",5
1953,2002,"Italy","Greece","comment",1
1954,2002,"Italy","Ireland","comment",1
1955,2002,"Italy","Netherlands","comment",11
1956,2002,"Italy","Spain","comment",4
1957,2002,"Italy","Spain","opinion",1
1958,2002,"Italy","Sweden","comment",3
1959,2002,"Italy","United Kingdom","comment",9
1960,2002,"Luxembourg","Ireland","opinion",1
1961,2002,"Netherlands","Austria","comment",1
1962,2002,"Netherlands","Austria","opinion",1
1963,2002,"Netherlands","Belgium","comment",1
1964,2002,"Netherlands","Belgium","opinion",4
1965,2002,"Netherlands","Denmark","opinion",2
1966,2002,"Netherlands","Finland","opinion",1
1967,2002,"Netherlands","France","comment",1
1968,2002,"Netherlands","France","opinion",2
1969,2002,"Netherlands","Germany","comment",2
1970,2002,"Netherlands","Germany","opinion",1
1971,2002,"Netherlands","Italy","comment",2
1972,2002,"Netherlands","Italy","opinion",2
1973,2002,"Netherlands","United Kingdom","comment",1
1974,2002,"Portugal","Belgium","opinion",3
1975,2002,"Portugal","Denmark","opinion",1
1976,2002,"Portugal","Spain","comment",1
1977,2002,"Spain","Austria","comment",1
1978,2002,"Spain","Austria","opinion",2
1979,2002,"Spain","Belgium","comment",1
1980,2002,"Spain","Belgium","opinion",3
1981,2002,"Spain","Denmark","opinion",3
1982,2002,"Spain","Finland","comment",1
1983,2002,"Spain","France","comment",3
1984,2002,"Spain","France","opinion",1
1985,2002,"Spain","Germany","comment",3
1986,2002,"Spain","Germany","opinion",4
1987,2002,"Spain","Italy","comment",7
1988,2002,"Spain","Italy","opinion",2
1989,2002,"Spain","Netherlands","comment",5
1990,2002,"Spain","Netherlands","opinion",1
1991,2002,"Spain","Sweden","comment",1
1992,2002,"Spain","United Kingdom","comment",3
1993,2002,"Sweden","Austria","comment",1
1994,2002,"Sweden","Belgium","comment",3
1995,2002,"Sweden","Denmark","opinion",1
1996,2002,"Sweden","France","comment",1
1997,2002,"Sweden","Germany","comment",2
1998,2002,"Sweden","Germany","opinion",1
1999,2002,"Sweden","United Kingdom","comment",4
2000,2002,"United Kingdom","Austria","comment",2
2001,2002,"United Kingdom","Belgium","comment",2
2002,2002,"United Kingdom","Belgium","opinion",1
2003,2002,"United Kingdom","Denmark","comment",3
2004,2002,"United Kingdom","Denmark","opinion",2
2005,2002,"United Kingdom","Finland","opinion",1
2006,2002,"United Kingdom","France","comment",2
2007,2002,"United Kingdom","France","opinion",4
2008,2002,"United Kingdom","Germany","comment",2
2009,2002,"United Kingdom","Germany","opinion",3
2010,2002,"United Kingdom","Italy","comment",1
2011,2002,"United Kingdom","Italy","opinion",1
2012,2002,"United Kingdom","Netherlands","comment",2
2013,2002,"United Kingdom","Netherlands","opinion",2
2014,2002,"United Kingdom","Spain","opinion",2
2015,2003,"Austria","Denmark","comment",3
2016,2003,"Austria","France","comment",2
2017,2003,"Austria","Germany","comment",2
2018,2003,"Austria","Germany","opinion",1
2019,2003,"Austria","Ireland","comment",2
2020,2003,"Austria","Ireland","opinion",1
2021,2003,"Austria","Italy","opinion",1
2022,2003,"Austria","Spain","comment",1
2023,2003,"Austria","Sweden","comment",1
2024,2003,"Austria","United Kingdom","comment",2
2025,2003,"Belgium","France","comment",1
2026,2003,"Belgium","Germany","opinion",2
2027,2003,"Belgium","Italy","opinion",1
2028,2003,"Belgium","Portugal","opinion",1
2029,2003,"Commission","Austria","comment",10
2030,2003,"Commission","Austria","opinion",2
2031,2003,"Commission","Belgium","comment",5
2032,2003,"Commission","Belgium","opinion",1
2033,2003,"Commission","Denmark","comment",9
2034,2003,"Commission","Denmark","opinion",9
2035,2003,"Commission","Finland","comment",5
2036,2003,"Commission","France","comment",23
2037,2003,"Commission","France","opinion",13
2038,2003,"Commission","Germany","comment",17
2039,2003,"Commission","Germany","opinion",9
2040,2003,"Commission","Greece","comment",11
2041,2003,"Commission","Greece","opinion",4
2042,2003,"Commission","Iceland","comment",1
2043,2003,"Commission","Ireland","comment",2
2044,2003,"Commission","Italy","comment",14
2045,2003,"Commission","Italy","opinion",11
2046,2003,"Commission","Luxembourg","comment",3
2047,2003,"Commission","Luxembourg","opinion",3
2048,2003,"Commission","Netherlands","comment",20
2049,2003,"Commission","Netherlands","opinion",2
2050,2003,"Commission","Norway","comment",17
2051,2003,"Commission","Portugal","comment",4
2052,2003,"Commission","Portugal","opinion",2
2053,2003,"Commission","Spain","comment",12
2054,2003,"Commission","Spain","opinion",18
2055,2003,"Commission","Sweden","comment",6
2056,2003,"Commission","Sweden","opinion",3
2057,2003,"Commission","Switzerland","comment",1
2058,2003,"Commission","United Kingdom","comment",24
2059,2003,"Commission","United Kingdom","opinion",3
2060,2003,"Denmark","Belgium","comment",1
2061,2003,"Denmark","France","comment",1
2062,2003,"Denmark","Italy","comment",1
2063,2003,"Finland","Austria","comment",1
2064,2003,"Finland","Germany","comment",1
2065,2003,"Finland","Sweden","comment",1
2066,2003,"France","Austria","comment",2
2067,2003,"France","Austria","opinion",1
2068,2003,"France","Denmark","comment",5
2069,2003,"France","Denmark","opinion",6
2070,2003,"France","Germany","comment",1
2071,2003,"France","Germany","opinion",1
2072,2003,"France","Greece","opinion",1
2073,2003,"France","Ireland","comment",2
2074,2003,"France","Italy","comment",6
2075,2003,"France","Italy","opinion",3
2076,2003,"France","Netherlands","comment",2
2077,2003,"France","Netherlands","opinion",2
2078,2003,"France","Spain","comment",3
2079,2003,"France","Sweden","comment",2
2080,2003,"France","United Kingdom","comment",5
2081,2003,"Germany","Austria","opinion",1
2082,2003,"Germany","Belgium","comment",2
2083,2003,"Germany","Denmark","comment",2
2084,2003,"Germany","Finland","comment",1
2085,2003,"Germany","Finland","opinion",1
2086,2003,"Germany","France","comment",3
2087,2003,"Germany","France","opinion",1
2088,2003,"Germany","Greece","comment",1
2089,2003,"Germany","Ireland","opinion",1
2090,2003,"Germany","Italy","comment",3
2091,2003,"Germany","Italy","opinion",2
2092,2003,"Germany","Luxembourg","opinion",1
2093,2003,"Germany","Netherlands","comment",4
2094,2003,"Germany","Spain","comment",3
2095,2003,"Germany","Sweden","comment",3
2096,2003,"Germany","United Kingdom","comment",3
2097,2003,"Ireland","Netherlands","comment",1
2098,2003,"Italy","Denmark","comment",8
2099,2003,"Italy","France","comment",6
2100,2003,"Italy","France","opinion",1
2101,2003,"Italy","Germany","comment",3
2102,2003,"Italy","Germany","opinion",2
2103,2003,"Italy","Greece","comment",3
2104,2003,"Italy","Italy","comment",1
2105,2003,"Italy","Netherlands","comment",6
2106,2003,"Italy","Spain","comment",2
2107,2003,"Italy","Sweden","comment",1
2108,2003,"Italy","United Kingdom","comment",5
2109,2003,"Luxembourg","Germany","opinion",1
2110,2003,"Netherlands","Belgium","opinion",1
2111,2003,"Netherlands","France","comment",1
2112,2003,"Netherlands","France","opinion",1
2113,2003,"Netherlands","Germany","comment",1
2114,2003,"Netherlands","Germany","opinion",4
2115,2003,"Netherlands","Italy","comment",1
2116,2003,"Netherlands","Italy","opinion",1
2117,2003,"Portugal","Germany","opinion",1
2118,2003,"Portugal","Ireland","comment",1
2119,2003,"Spain","Austria","comment",3
2120,2003,"Spain","Austria","opinion",1
2121,2003,"Spain","Belgium","comment",1
2122,2003,"Spain","Belgium","opinion",1
2123,2003,"Spain","Denmark","comment",3
2124,2003,"Spain","Denmark","opinion",3
2125,2003,"Spain","France","comment",6
2126,2003,"Spain","France","opinion",1
2127,2003,"Spain","Germany","comment",4
2128,2003,"Spain","Germany","opinion",3
2129,2003,"Spain","Italy","comment",3
2130,2003,"Spain","Netherlands","comment",1
2131,2003,"Spain","Netherlands","opinion",1
2132,2003,"Spain","Portugal","comment",1
2133,2003,"Spain","Sweden","comment",2
2134,2003,"Spain","United Kingdom","comment",3
2135,2003,"Spain","United Kingdom","opinion",3
2136,2003,"Sweden","Germany","comment",1
2137,2003,"United Kingdom","Austria","comment",1
2138,2003,"United Kingdom","Belgium","comment",1
2139,2003,"United Kingdom","Denmark","comment",2
2140,2003,"United Kingdom","Denmark","opinion",1
2141,2003,"United Kingdom","France","comment",4
2142,2003,"United Kingdom","France","opinion",1
2143,2003,"United Kingdom","Germany","comment",1
2144,2003,"United Kingdom","Germany","opinion",2
2145,2003,"United Kingdom","Greece","opinion",1
2146,2003,"United Kingdom","Italy","comment",2
2147,2003,"United Kingdom","Netherlands","comment",2
2148,2003,"United Kingdom","Sweden","comment",2
